CPY ID,Time,EUR,Chronology,Day,Start,End,Company,Stage,What,Follow Up_What,Follow up_days,Follow Up_Day,Follow Up_Company,Follow Up_OPID,Follow Up_What Copy,Sort by Date and Time,Column1,Column2,Column3,Column4
CPY825772,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,"Shenzhen Creality3d Technology Co., Ltd",,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,.
CPY8251059,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,Fujian Union Hospital,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,.
CPY825748,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,Xaar Plc,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,.
CPY825775,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,3D Hubs,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY8253,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,3D Systems,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,.
CPY825484,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,"3D Talk / Jiangsu Ouring 3D Technology Co., Ltd.",,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,Printer Front-End
CPY825212,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,3YOURMIND GmbH,,in contact with CEO,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact with CEO"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact with CEO
CPY825170,0:45, 82   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:45,5AXISWORKS LTD,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:45:00.000Z,in contact
CPY8257,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Ackuretta Technologies Pvt. Ltd.,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,.
CPY825218,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Aconity3D GmbH,,in contact with CEO,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact with CEO"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact with CEO
CPY8258,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Addilan Fabricacion,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,.
CPY82511,0:30, 55   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:30,Admatec Europe BV,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:30:00.000Z,Printer Front-End
CPY825812,4:00, 439   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,4:00,Aetrex,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T04:00:00.000Z,in contact
CPY825233,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,AIM3D GmbH,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,Printer Front-End
CPY825257,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Anisoprint LLC,,didn't reply to mails,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""didn't reply to mails"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,didn't reply to mails
CPY825186,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,AON3D,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY82517,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,Asiga,,no further interest,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""no further interest"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,no further interest
CPY825769,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,Aspect Biosystems Ltd,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,in contact
CPY82520,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Aurora Labs Ltd,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,Printer Front-End
CPY825279,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,"Autodesk, Inc.",,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY82510,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,BeAM Machines Inc.,,,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,.
CPY825831,6:00, 659   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,6:00,BMW Group,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T06:00:00.000Z,in contact
CPY82527,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Builder 3D Printers b.v.,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,Printer Front-End
CPY825810,2:30, 274   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:30,Cellbricks GmbH,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:30:00.000Z,in contact
CPY82537,5:00, 549   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,5:00,Cubicure,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T05:00:00.000Z,Printer Front-End
CPY825341,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Dassault Systemes Deutschland GmbH,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY82543,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Desktop Metal,,interested in heat X printr,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""interested in heat X printr"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,interested in heat X printr
CPY825809,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,Elise,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,in contact
CPY82551,1:30, 165   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:30,EnvisionTEC GmbH,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:30:00.000Z,in contact
CPY825762,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,"Flashforge 3D Technology Co., Ltd. / Polar Cloud",,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY82560,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Formlabs,,visited our office in Q2 2019,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""visited our office in Q2 2019"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,visited our office in Q2 2019
CPY82563,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,GEFERTEC GmbH,,Markus visited in Q3 2019,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Markus visited in Q3 2019"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,Markus visited in Q3 2019
CPY82567,3:00, 329   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,3:00,HAGE Sondermaschinenbau GmbH & Co. KG,,Printer Front-End,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T03:00:00.000Z,Printer Front-End
CPY825828,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Hospital for Special Surgery,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY825483,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,Jellypipe AG,,API for Data Repair,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""API for Data Repair"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,API for Data Repair
CPY825836,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Launcher Inc.,,contact via Stefan Bindl EOS,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""contact via Stefan Bindl EOS"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,contact via Stefan Bindl EOS
CPY82583,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Lithoz GmbH,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,in contact
CPY825510,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,LMI - Laser Melting Innovations GmbH & Co. KG,,were in conversation. Developed own software. Good luck!,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""were in conversation. Developed own software. Good luck!"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,were in conversation. Developed own software. Good luck!
CPY82592,0:30, 55   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:30,Mimaki,,Tried several times without success,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Tried several times without success"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:30:00.000Z,Tried several times without success
CPY82597,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,Nanoscribe GmbH,,believe their own software is better,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""believe their own software is better"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,believe their own software is better
CPY825813,4:00, 439   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,4:00,Nash Industries India,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T04:00:00.000Z,in contact
CPY82598,5:00, 549   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,5:00,Nexa3D,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T05:00:00.000Z,in contact
CPY825854,4:00, 439   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,4:00,Next Dynamics,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T04:00:00.000Z,in contact
CPY825558,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,Notion Systems GmbH,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,in contact
CPY825843,0:30, 55   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:30,One3D,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:30:00.000Z,in contact
CPY825811,1:30, 165   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:30,Premium Aerotec,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:30:00.000Z,in contact
CPY825112,1:00, 110   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:00,PRODWAYS SAS,,In contact with CEO,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""In contact with CEO"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:00:00.000Z,In contact with CEO
CPY825114,0:30, 55   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:30,Rapid Shape GmbH,,tried several times to contact CEO and R&D without success,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""tried several times to contact CEO and R&D without success"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:30:00.000Z,tried several times to contact CEO and R&D without success
CPY825607,0:45, 82   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:45,RAPLAS International Ltd.,,Printer Front-End (free Materialise License),,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Printer Front-End (free Materialise License)"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:45:00.000Z,Printer Front-End (free Materialise License)
CPY825835,1:30, 165   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,1:30,Reaction Engines,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T01:30:00.000Z,in contact
CPY825799,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,Shapeways,,in contact,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,in contact
CPY825827,0:15, 27   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,0:15,Simscale,,Technology Partership,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Technology Partership"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T00:15:00.000Z,Technology Partership
CPY825664,2:00, 220   ," 43,466.0000   ",Tuesday 01/01/19 ,0:00,2:00,Smart International Inc. / Kodak,,in contact / project at pause,,,,,,," 43,466.0000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""in contact / project at pause"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2019-01-01T00:00:00.000Z,2019-01-01T02:00:00.000Z,in contact / project at pause
